Raw,Unigram,Bigram,Trigram
"Susquehanna River Basin Commission - The Susquehanna River Basin Compact, was signed into law on December 24, 1970. The Compact, as adopted by the Congress of the United States, and the legislatures of New York State, Pennsylvania and Maryland, provides the mechanism to guide the conservation, development, and administration of the water resources of the vast river basin. -- Note added 6/26/13 16:30","[['Susquehanna'], ['River'], ['Basin'], ['Commission'], [' The'], ['Susquehanna'], ['River'], ['Basin'], ['Compact'], ['signed'], ['law'], ['December'], ['24'], ['1970'], ['Compact'], ['adopted'], ['Congress'], ['United'], ['States'], ['legislatures'], ['New'], ['York'], ['State'], ['Pennsylvania'], ['Maryland'], ['provides'], ['mechanism'], ['guide'], ['conservation'], ['development'], ['administration'], ['water'], ['resources'], ['vast'], ['river'], ['basin'], ['Note'], ['added'], ['62613'], ['1630']]","[['Susquehanna', 'River'], ['River', 'Basin'], ['Basin', 'Commission'], ['Commission', ' The'], [' The', 'Susquehanna'], ['Susquehanna', 'River'], ['River', 'Basin'], ['Basin', 'Compact'], ['Compact', 'signed'], ['signed', 'law'], ['law', 'December'], ['December', '24'], ['24', '1970'], ['1970', 'Compact'], ['Compact', 'adopted'], ['adopted', 'Congress'], ['Congress', 'United'], ['United', 'States'], ['States', 'legislatures'], ['legislatures', 'New'], ['New', 'York'], ['York', 'State'], ['State', 'Pennsylvania'], ['Pennsylvania', 'Maryland'], ['Maryland', 'provides'], ['provides', 'mechanism'], ['mechanism', 'guide'], ['guide', 'conservation'], ['conservation', 'development'], ['development', 'administration'], ['administration', 'water'], ['water', 'resources'], ['resources', 'vast'], ['vast', 'river'], ['river', 'basin'], ['basin', 'Note'], ['Note', 'added'], ['added', '62613'], ['62613', '1630']]","[['Susquehanna', 'River', 'Basin'], ['River', 'Basin', 'Commission'], ['Basin', 'Commission', ' The'], ['Commission', ' The', 'Susquehanna'], [' The', 'Susquehanna', 'River'], ['Susquehanna', 'River', 'Basin'], ['River', 'Basin', 'Compact'], ['Basin', 'Compact', 'signed'], ['Compact', 'signed', 'law'], ['signed', 'law', 'December'], ['law', 'December', '24'], ['December', '24', '1970'], ['24', '1970', 'Compact'], ['1970', 'Compact', 'adopted'], ['Compact', 'adopted', 'Congress'], ['adopted', 'Congress', 'United'], ['Congress', 'United', 'States'], ['United', 'States', 'legislatures'], ['States', 'legislatures', 'New'], ['legislatures', 'New', 'York'], ['New', 'York', 'State'], ['York', 'State', 'Pennsylvania'], ['State', 'Pennsylvania', 'Maryland'], ['Pennsylvania', 'Maryland', 'provides'], ['Maryland', 'provides', 'mechanism'], ['provides', 'mechanism', 'guide'], ['mechanism', 'guide', 'conservation'], ['guide', 'conservation', 'development'], ['conservation', 'development', 'administration'], ['development', 'administration', 'water'], ['administration', 'water', 'resources'], ['water', 'resources', 'vast'], ['resources', 'vast', 'river'], ['vast', 'river', 'basin'], ['river', 'basin', 'Note'], ['basin', 'Note', 'added'], ['Note', 'added', '62613'], ['added', '62613', '1630']]"
"Start Squad, kid's portal to the State Library of North Carolina -- Note added 8/25/14 12:12","[['Start'], ['Squad'], ['kids'], ['portal'], ['State'], ['Library'], ['North'], ['Carolina'], ['Note'], ['added'], ['82514'], ['1212']]","[['Start', 'Squad'], ['Squad', 'kids'], ['kids', 'portal'], ['portal', 'State'], ['State', 'Library'], ['Library', 'North'], ['North', 'Carolina'], ['Carolina', 'Note'], ['Note', 'added'], ['added', '82514'], ['82514', '1212']]","[['Start', 'Squad', 'kids'], ['Squad', 'kids', 'portal'], ['kids', 'portal', 'State'], ['portal', 'State', 'Library'], ['State', 'Library', 'North'], ['Library', 'North', 'Carolina'], ['North', 'Carolina', 'Note'], ['Carolina', 'Note', 'added'], ['Note', 'added', '82514'], ['added', '82514', '1212']]"
North Carolina's Justus-Warren Heart Disease and Stroke Prevention Task Force -- Note added 11/10/15 20:35,"[['North'], ['Carolinas'], ['JustusWarren'], ['Heart'], ['Disease'], ['Stroke'], ['Prevention'], ['Task'], ['Force'], ['Note'], ['added'], ['111015'], ['2035']]","[['North', 'Carolinas'], ['Carolinas', 'JustusWarren'], ['JustusWarren', 'Heart'], ['Heart', 'Disease'], ['Disease', 'Stroke'], ['Stroke', 'Prevention'], ['Prevention', 'Task'], ['Task', 'Force'], ['Force', 'Note'], ['Note', 'added'], ['added', '111015'], ['111015', '2035']]","[['North', 'Carolinas', 'JustusWarren'], ['Carolinas', 'JustusWarren', 'Heart'], ['JustusWarren', 'Heart', 'Disease'], ['Heart', 'Disease', 'Stroke'], ['Disease', 'Stroke', 'Prevention'], ['Stroke', 'Prevention', 'Task'], ['Prevention', 'Task', 'Force'], ['Task', 'Force', 'Note'], ['Force', 'Note', 'added'], ['Note', 'added', '111015'], ['added', '111015', '2035']]"
"*state.ak.us pattern to include Alaska state agencies, such as those at: https://www.google.com/#q=site:state.ak.us  -- Note added 7/8/14 12:25","[['stateakus'], ['pattern'], ['include'], ['Alaska'], ['state'], ['agencies'], ['httpswwwgooglecomqsitestateakus'], ['Note'], ['added'], ['7814'], ['1225']]","[['stateakus', 'pattern'], ['pattern', 'include'], ['include', 'Alaska'], ['Alaska', 'state'], ['state', 'agencies'], ['agencies', 'httpswwwgooglecomqsitestateakus'], ['httpswwwgooglecomqsitestateakus', 'Note'], ['Note', 'added'], ['added', '7814'], ['7814', '1225']]","[['stateakus', 'pattern', 'include'], ['pattern', 'include', 'Alaska'], ['include', 'Alaska', 'state'], ['Alaska', 'state', 'agencies'], ['state', 'agencies', 'httpswwwgooglecomqsitestateakus'], ['agencies', 'httpswwwgooglecomqsitestateakus', 'Note'], ['httpswwwgooglecomqsitestateakus', 'Note', 'added'], ['Note', 'added', '7814'], ['added', '7814', '1225']]"
"*state.al.us pattern to include Alabama state agencies, such as those at: https://www.google.com/#q=site:state.al.us  -- Note added 7/8/14 12:26","[['statealus'], ['pattern'], ['include'], ['Alabama'], ['state'], ['agencies'], ['httpswwwgooglecomqsitestatealus'], ['Note'], ['added'], ['7814'], ['1226']]","[['statealus', 'pattern'], ['pattern', 'include'], ['include', 'Alabama'], ['Alabama', 'state'], ['state', 'agencies'], ['agencies', 'httpswwwgooglecomqsitestatealus'], ['httpswwwgooglecomqsitestatealus', 'Note'], ['Note', 'added'], ['added', '7814'], ['7814', '1226']]","[['statealus', 'pattern', 'include'], ['pattern', 'include', 'Alabama'], ['include', 'Alabama', 'state'], ['Alabama', 'state', 'agencies'], ['state', 'agencies', 'httpswwwgooglecomqsitestatealus'], ['agencies', 'httpswwwgooglecomqsitestatealus', 'Note'], ['httpswwwgooglecomqsitestatealus', 'Note', 'added'], ['Note', 'added', '7814'], ['added', '7814', '1226']]"
*state.ar.us pattern for State of Arkansas agencies -- Note added 7/17/13 19:01,"[['statearus'], ['pattern'], ['State'], ['Arkansas'], ['agencies'], ['Note'], ['added'], ['71713'], ['1901']]","[['statearus', 'pattern'], ['pattern', 'State'], ['State', 'Arkansas'], ['Arkansas', 'agencies'], ['agencies', 'Note'], ['Note', 'added'], ['added', '71713'], ['71713', '1901']]","[['statearus', 'pattern', 'State'], ['pattern', 'State', 'Arkansas'], ['State', 'Arkansas', 'agencies'], ['Arkansas', 'agencies', 'Note'], ['agencies', 'Note', 'added'], ['Note', 'added', '71713'], ['added', '71713', '1901']]"
"*state.az.us pattern to include Arizona state agencies, such as those at https://www.google.com/#q=site:state.az.us.  -- Note added 12/13/13 13:17","[['stateazus'], ['pattern'], ['include'], ['Arizona'], ['state'], ['agencies'], ['httpswwwgooglecomqsitestateazus'], ['Note'], ['added'], ['121313'], ['1317']]","[['stateazus', 'pattern'], ['pattern', 'include'], ['include', 'Arizona'], ['Arizona', 'state'], ['state', 'agencies'], ['agencies', 'httpswwwgooglecomqsitestateazus'], ['httpswwwgooglecomqsitestateazus', 'Note'], ['Note', 'added'], ['added', '121313'], ['121313', '1317']]","[['stateazus', 'pattern', 'include'], ['pattern', 'include', 'Arizona'], ['include', 'Arizona', 'state'], ['Arizona', 'state', 'agencies'], ['state', 'agencies', 'httpswwwgooglecomqsitestateazus'], ['agencies', 'httpswwwgooglecomqsitestateazus', 'Note'], ['httpswwwgooglecomqsitestateazus', 'Note', 'added'], ['Note', 'added', '121313'], ['added', '121313', '1317']]"
"*state.ca.us pattern to include California state agencies, such as those at: https://www.google.com/#q=site:state.ca.us  -- Note added 6/27/14 16:14","[['statecaus'], ['pattern'], ['include'], ['California'], ['state'], ['agencies'], ['httpswwwgooglecomqsitestatecaus'], ['Note'], ['added'], ['62714'], ['1614']]","[['statecaus', 'pattern'], ['pattern', 'include'], ['include', 'California'], ['California', 'state'], ['state', 'agencies'], ['agencies', 'httpswwwgooglecomqsitestatecaus'], ['httpswwwgooglecomqsitestatecaus', 'Note'], ['Note', 'added'], ['added', '62714'], ['62714', '1614']]","[['statecaus', 'pattern', 'include'], ['pattern', 'include', 'California'], ['include', 'California', 'state'], ['California', 'state', 'agencies'], ['state', 'agencies', 'httpswwwgooglecomqsitestatecaus'], ['agencies', 'httpswwwgooglecomqsitestatecaus', 'Note'], ['httpswwwgooglecomqsitestatecaus', 'Note', 'added'], ['Note', 'added', '62714'], ['added', '62714', '1614']]"
"Included to find *.state.co.us pattern to find state websites, such as https://www.google.com/search?q=site%3Astate.co.us  -- Note added 1/14/14 15:07","[['Included'], ['find'], ['statecous'], ['pattern'], ['find'], ['state'], ['websites'], ['httpswwwgooglecomsearchqsite3Astatecous'], ['Note'], ['added'], ['11414'], ['1507']]","[['Included', 'find'], ['find', 'statecous'], ['statecous', 'pattern'], ['pattern', 'find'], ['find', 'state'], ['state', 'websites'], ['websites', 'httpswwwgooglecomsearchqsite3Astatecous'], ['httpswwwgooglecomsearchqsite3Astatecous', 'Note'], ['Note', 'added'], ['added', '11414'], ['11414', '1507']]","[['Included', 'find', 'statecous'], ['find', 'statecous', 'pattern'], ['statecous', 'pattern', 'find'], ['pattern', 'find', 'state'], ['find', 'state', 'websites'], ['state', 'websites', 'httpswwwgooglecomsearchqsite3Astatecous'], ['websites', 'httpswwwgooglecomsearchqsite3Astatecous', 'Note'], ['httpswwwgooglecomsearchqsite3Astatecous', 'Note', 'added'], ['Note', 'added', '11414'], ['added', '11414', '1507']]"
"*state.fl.us pattern to include Florida state agencies, such as those at: https://www.google.com/#q=site:state.fl.us   -- Note added 6/27/14 16:15","[['stateflus'], ['pattern'], ['include'], ['Florida'], ['state'], ['agencies'], ['httpswwwgooglecomqsitestateflus'], ['Note'], ['added'], ['62714'], ['1615']]","[['stateflus', 'pattern'], ['pattern', 'include'], ['include', 'Florida'], ['Florida', 'state'], ['state', 'agencies'], ['agencies', 'httpswwwgooglecomqsitestateflus'], ['httpswwwgooglecomqsitestateflus', 'Note'], ['Note', 'added'], ['added', '62714'], ['62714', '1615']]","[['stateflus', 'pattern', 'include'], ['pattern', 'include', 'Florida'], ['include', 'Florida', 'state'], ['Florida', 'state', 'agencies'], ['state', 'agencies', 'httpswwwgooglecomqsitestateflus'], ['agencies', 'httpswwwgooglecomqsitestateflus', 'Note'], ['httpswwwgooglecomqsitestateflus', 'Note', 'added'], ['Note', 'added', '62714'], ['added', '62714', '1615']]"
State of Ga website -- Note added 8/25/15 16:09,"[['State'], ['Ga'], ['website'], ['Note'], ['added'], ['82515'], ['1609']]","[['State', 'Ga'], ['Ga', 'website'], ['website', 'Note'], ['Note', 'added'], ['added', '82515'], ['82515', '1609']]","[['State', 'Ga', 'website'], ['Ga', 'website', 'Note'], ['website', 'Note', 'added'], ['Note', 'added', '82515'], ['added', '82515', '1609']]"
State of Iowa -- Note added 8/26/15 13:51,"[['State'], ['Iowa'], ['Note'], ['added'], ['82615'], ['1351']]","[['State', 'Iowa'], ['Iowa', 'Note'], ['Note', 'added'], ['added', '82615'], ['82615', '1351']]","[['State', 'Iowa', 'Note'], ['Iowa', 'Note', 'added'], ['Note', 'added', '82615'], ['added', '82615', '1351']]"
Pattern for *state.id.us websites -- Note added 7/8/13 19:27,"[['Pattern'], ['stateidus'], ['websites'], ['Note'], ['added'], ['7813'], ['1927']]","[['Pattern', 'stateidus'], ['stateidus', 'websites'], ['websites', 'Note'], ['Note', 'added'], ['added', '7813'], ['7813', '1927']]","[['Pattern', 'stateidus', 'websites'], ['stateidus', 'websites', 'Note'], ['websites', 'Note', 'added'], ['Note', 'added', '7813'], ['added', '7813', '1927']]"
State of Illinois -- Note added 7/3/14 17:38,"[['State'], ['Illinois'], ['Note'], ['added'], ['7314'], ['1738']]","[['State', 'Illinois'], ['Illinois', 'Note'], ['Note', 'added'], ['added', '7314'], ['7314', '1738']]","[['State', 'Illinois', 'Note'], ['Illinois', 'Note', 'added'], ['Note', 'added', '7314'], ['added', '7314', '1738']]"
state of  Indiana -- Note added 8/27/15 14:57,"[['state'], ['Indiana'], ['Note'], ['added'], ['82715'], ['1457']]","[['state', 'Indiana'], ['Indiana', 'Note'], ['Note', 'added'], ['added', '82715'], ['82715', '1457']]","[['state', 'Indiana', 'Note'], ['Indiana', 'Note', 'added'], ['Note', 'added', '82715'], ['added', '82715', '1457']]"
Ky Website -- Note added 8/27/15 16:57,"[['Ky'], ['Website'], ['Note'], ['added'], ['82715'], ['1657']]","[['Ky', 'Website'], ['Website', 'Note'], ['Note', 'added'], ['added', '82715'], ['82715', '1657']]","[['Ky', 'Website', 'Note'], ['Website', 'Note', 'added'], ['Note', 'added', '82715'], ['added', '82715', '1657']]"
State Library of Louisiana -- Note added 7/26/13 16:18,"[['State'], ['Library'], ['Louisiana'], ['Note'], ['added'], ['72613'], ['1618']]","[['State', 'Library'], ['Library', 'Louisiana'], ['Louisiana', 'Note'], ['Note', 'added'], ['added', '72613'], ['72613', '1618']]","[['State', 'Library', 'Louisiana'], ['Library', 'Louisiana', 'Note'], ['Louisiana', 'Note', 'added'], ['Note', 'added', '72613'], ['added', '72613', '1618']]"
Mass State Website -- Note added 8/26/15 16:22,"[['Mass'], ['State'], ['Website'], ['Note'], ['added'], ['82615'], ['1622']]","[['Mass', 'State'], ['State', 'Website'], ['Website', 'Note'], ['Note', 'added'], ['added', '82615'], ['82615', '1622']]","[['Mass', 'State', 'Website'], ['State', 'Website', 'Note'], ['Website', 'Note', 'added'], ['Note', 'added', '82615'], ['added', '82615', '1622']]"
"State website is at http://www.maryland.gov. state.md.us pattern to include Maryland state agencies, such as those at https://www.google.com/#q=site:state.md.us. -- Note added 7/23/14 16:07","[['State'], ['website'], ['httpwwwmarylandgov'], ['statemdus'], ['pattern'], ['include'], ['Maryland'], ['state'], ['agencies'], ['httpswwwgooglecomqsitestatemdus'], ['Note'], ['added'], ['72314'], ['1607']]","[['State', 'website'], ['website', 'httpwwwmarylandgov'], ['httpwwwmarylandgov', 'statemdus'], ['statemdus', 'pattern'], ['pattern', 'include'], ['include', 'Maryland'], ['Maryland', 'state'], ['state', 'agencies'], ['agencies', 'httpswwwgooglecomqsitestatemdus'], ['httpswwwgooglecomqsitestatemdus', 'Note'], ['Note', 'added'], ['added', '72314'], ['72314', '1607']]","[['State', 'website', 'httpwwwmarylandgov'], ['website', 'httpwwwmarylandgov', 'statemdus'], ['httpwwwmarylandgov', 'statemdus', 'pattern'], ['statemdus', 'pattern', 'include'], ['pattern', 'include', 'Maryland'], ['include', 'Maryland', 'state'], ['Maryland', 'state', 'agencies'], ['state', 'agencies', 'httpswwwgooglecomqsitestatemdus'], ['agencies', 'httpswwwgooglecomqsitestatemdus', 'Note'], ['httpswwwgooglecomqsitestatemdus', 'Note', 'added'], ['Note', 'added', '72314'], ['added', '72314', '1607']]"
state of maine -- Note added 8/27/15 20:01,"[['state'], ['maine'], ['Note'], ['added'], ['82715'], ['2001']]","[['state', 'maine'], ['maine', 'Note'], ['Note', 'added'], ['added', '82715'], ['82715', '2001']]","[['state', 'maine', 'Note'], ['maine', 'Note', 'added'], ['Note', 'added', '82715'], ['added', '82715', '2001']]"
state of michigan -- Note added 9/3/15 16:11,"[['state'], ['michigan'], ['Note'], ['added'], ['9315'], ['1611']]","[['state', 'michigan'], ['michigan', 'Note'], ['Note', 'added'], ['added', '9315'], ['9315', '1611']]","[['state', 'michigan', 'Note'], ['michigan', 'Note', 'added'], ['Note', 'added', '9315'], ['added', '9315', '1611']]"
Minnesota.gov portal; 'electronic entry point to Minnesota State government information and services' -- Note added 6/2/15 1:37,"[['Minnesotagov'], ['portal'], ['electronic'], ['entry'], ['point'], ['Minnesota'], ['State'], ['government'], ['information'], ['services'], ['Note'], ['added'], ['6215'], ['137']]","[['Minnesotagov', 'portal'], ['portal', 'electronic'], ['electronic', 'entry'], ['entry', 'point'], ['point', 'Minnesota'], ['Minnesota', 'State'], ['State', 'government'], ['government', 'information'], ['information', 'services'], ['services', 'Note'], ['Note', 'added'], ['added', '6215'], ['6215', '137']]","[['Minnesotagov', 'portal', 'electronic'], ['portal', 'electronic', 'entry'], ['electronic', 'entry', 'point'], ['entry', 'point', 'Minnesota'], ['point', 'Minnesota', 'State'], ['Minnesota', 'State', 'government'], ['State', 'government', 'information'], ['government', 'information', 'services'], ['information', 'services', 'Note'], ['services', 'Note', 'added'], ['Note', 'added', '6215'], ['added', '6215', '137']]"
State of Mississippi -- Note added 7/8/14 12:53,"[['State'], ['Mississippi'], ['Note'], ['added'], ['7814'], ['1253']]","[['State', 'Mississippi'], ['Mississippi', 'Note'], ['Note', 'added'], ['added', '7814'], ['7814', '1253']]","[['State', 'Mississippi', 'Note'], ['Mississippi', 'Note', 'added'], ['Note', 'added', '7814'], ['added', '7814', '1253']]"
*.state.ne.us pattern to include several state agencies. -- Note added 12/9/13 18:31,"[['stateneus'], ['pattern'], ['include'], ['several'], ['state'], ['agencies'], ['Note'], ['added'], ['12913'], ['1831']]","[['stateneus', 'pattern'], ['pattern', 'include'], ['include', 'several'], ['several', 'state'], ['state', 'agencies'], ['agencies', 'Note'], ['Note', 'added'], ['added', '12913'], ['12913', '1831']]","[['stateneus', 'pattern', 'include'], ['pattern', 'include', 'several'], ['include', 'several', 'state'], ['several', 'state', 'agencies'], ['state', 'agencies', 'Note'], ['agencies', 'Note', 'added'], ['Note', 'added', '12913'], ['added', '12913', '1831']]"
NH State Website -- Note added 9/2/15 19:11,"[['NH'], ['State'], ['Website'], ['Note'], ['added'], ['9215'], ['1911']]","[['NH', 'State'], ['State', 'Website'], ['Website', 'Note'], ['Note', 'added'], ['added', '9215'], ['9215', '1911']]","[['NH', 'State', 'Website'], ['State', 'Website', 'Note'], ['Website', 'Note', 'added'], ['Note', 'added', '9215'], ['added', '9215', '1911']]"
"http://www.state.nj.us/ and http://www.nj.gov both resolve to the same site. n*state.nj.us pattern to include New Jersey state agencies, such as those at: https://www.google.com/#q=site:state.nj.us  -- Note added 7/8/14 13:04","[['httpwwwstatenjus'], ['httpwwwnjgov'], ['resolve'], ['site'], ['nstatenjus'], ['pattern'], ['include'], ['New'], ['Jersey'], ['state'], ['agencies'], ['httpswwwgooglecomqsitestatenjus'], ['Note'], ['added'], ['7814'], ['1304']]","[['httpwwwstatenjus', 'httpwwwnjgov'], ['httpwwwnjgov', 'resolve'], ['resolve', 'site'], ['site', 'nstatenjus'], ['nstatenjus', 'pattern'], ['pattern', 'include'], ['include', 'New'], ['New', 'Jersey'], ['Jersey', 'state'], ['state', 'agencies'], ['agencies', 'httpswwwgooglecomqsitestatenjus'], ['httpswwwgooglecomqsitestatenjus', 'Note'], ['Note', 'added'], ['added', '7814'], ['7814', '1304']]","[['httpwwwstatenjus', 'httpwwwnjgov', 'resolve'], ['httpwwwnjgov', 'resolve', 'site'], ['resolve', 'site', 'nstatenjus'], ['site', 'nstatenjus', 'pattern'], ['nstatenjus', 'pattern', 'include'], ['pattern', 'include', 'New'], ['include', 'New', 'Jersey'], ['New', 'Jersey', 'state'], ['Jersey', 'state', 'agencies'], ['state', 'agencies', 'httpswwwgooglecomqsitestatenjus'], ['agencies', 'httpswwwgooglecomqsitestatenjus', 'Note'], ['httpswwwgooglecomqsitestatenjus', 'Note', 'added'], ['Note', 'added', '7814'], ['added', '7814', '1304']]"
